customer_id,tenure_months,age,income_tier,contract_type,plan_type,region,senior_citizen,has_partner,has_dependents,signup_date,call_duration_min_mean,call_duration_min_std,data_usage_gb_mean,data_usage_gb_std,bill_amount_mean,bill_amount_sum,complaint_flag_sum,customer_service_calls_sum,payment_delay_days_mean,roaming_flag_sum,international_minutes_sum,call_drop_rate_mean,churn_probability,churn_label
TEL00003629,37,39,Medium,Two Year,Premium,North,0,1,0,2021-12-17,291.1784210526316,78.62662598658986,11.450000000000001,6.404437697582997,122.27105263157895,2323.15,1,1,2.1578947368421053,2,151.23,0.05531578947368421,0.35,0
TEL00003630,43,25,Low,Two Year,Standard,West,0,1,0,2021-10-25,172.8992,84.51138517580536,4.9364,3.1054761846347065,74.4056,1860.14,2,7,1.96,2,275.73,0.04632,0.5,0
TEL00003631,6,75,High,Two Year,Basic,East,1,0,0,2025-04-15,105.1211111111111,29.96188801349697,2.245925925925926,1.7183338514593798,48.24185185185185,1302.53,1,6,1.4444444444444444,5,232.49,0.051814814814814814,0.5,0
TEL00003632,64,32,Low,Two Year,Basic,South,0,0,1,2021-09-01,101.94958333333334,28.15791254601937,2.002083333333333,1.1434424727137773,49.02875,1176.69,1,2,2.0,2,165.95000000000002,0.05175,0.2,0
TEL00003633,16,29,Medium,One Year,Standard,East,0,1,0,2025-05-19,169.04095238095238,57.59021096547241,5.126190476190476,2.99223574637841,79.87809523809524,1677.44,0,7,2.0476190476190474,3,131.81,0.051333333333333335,0.55,0
TEL00003634,50,30,Medium,One Year,Standard,East,0,0,0,2022-11-12,176.9859090909091,62.789599203863524,6.16090909090909,6.336147927784718,82.495,1814.89,0,2,1.7272727272727273,2,198.43,0.050772727272727275,0.1,0
TEL00003635,69,18,Medium,One Year,Basic,North,0,1,0,2023-02-20,112.61266666666667,35.656881016285254,2.6166666666666667,1.7993318865888077,55.15533333333334,827.33,0,2,2.066666666666667,1,157.72,0.04786666666666666,0.25,0
TEL00003636,61,53,High,Month-to-Month,Standard,West,0,0,1,2022-10-28,168.66545454545454,59.1874839349119,4.320454545454545,3.710505648089242,84.43181818181819,1857.5,1,5,1.9545454545454546,1,220.21,0.050227272727272725,0.45,0
TEL00003637,1,64,Medium,Month-to-Month,Standard,West,0,1,1,2024-06-18,178.95541666666668,67.12265573457533,4.373333333333333,3.88048928634641,76.93375,1846.41,0,4,2.0,1,264.51,0.04629166666666667,0.4,0
TEL00003638,61,37,High,Two Year,Standard,East,0,0,1,2023-12-04,162.9547619047619,55.03666392679044,6.672380952380952,3.7064091851304064,77.67,1631.07,0,5,1.5238095238095237,1,301.83,0.05557142857142857,0.0,0
TEL00003639,49,21,High,Month-to-Month,Standard,South,0,0,0,2024-11-22,174.68956521739128,61.0044115005599,6.739130434782608,4.290024277366651,81.3913043478261,1872.0,2,3,1.7826086956521738,6,240.08,0.04591304347826087,0.45,0
TEL00003640,43,46,Medium,One Year,Standard,West,0,1,0,2025-07-06,193.31736842105263,79.88092171351786,5.639473684210526,3.6368583415485443,83.93894736842105,1594.84,0,3,1.9473684210526316,1,233.02,0.05147368421052632,0.1,0
TEL00003641,56,61,Low,Month-to-Month,Standard,North,0,0,0,2020-07-12,189.458,68.31009685713802,4.965,3.710696487325881,77.89,1557.8,0,6,1.95,0,181.85,0.04335,0.55,0
TEL00003642,7,32,Low,Month-to-Month,Basic,West,0,1,0,2020-03-24,97.62173913043479,40.3257053877519,1.7843478260869565,1.574959815034127,47.460434782608694,1091.59,0,5,1.6521739130434783,3,271.84,0.056391304347826084,0.25,0
TEL00003643,34,77,High,Two Year,Premium,South,1,0,1,2020-01-15,317.8570833333333,100.55874815377139,8.010833333333332,4.709678209875884,130.42458333333335,3130.19,0,7,2.2083333333333335,2,204.54999999999998,0.05395833333333333,0.44999999999999996,0
TEL00003644,65,72,Low,One Year,Basic,North,1,1,1,2023-09-29,93.6215,33.00338168877148,2.0015,1.5095251083143928,45.7545,915.09,1,4,1.85,3,201.32999999999998,0.0524,0.30000000000000004,0
TEL00003645,25,60,Medium,One Year,Basic,West,0,0,1,2022-03-07,106.554,35.172010911788185,1.9579999999999997,0.9797131696250909,52.4105,1048.21,1,3,1.95,5,204.57999999999998,0.0501,0.30000000000000004,0
TEL00003646,53,38,Low,Month-to-Month,Standard,North,0,1,1,2022-03-15,204.66608695652172,73.12141346226403,4.863043478260869,3.7847209994236377,79.32521739130435,1824.48,1,4,2.1739130434782608,3,213.42000000000002,0.05382608695652174,0.6,1
TEL00003647,49,32,Medium,Month-to-Month,Basic,West,0,0,1,2023-03-14,109.41421052631578,37.37375049056482,1.9963157894736843,1.0034175519820905,51.19684210526316,972.74,0,8,1.4736842105263157,1,161.47,0.06373684210526316,0.55,0
TEL00003648,59,47,Medium,Month-to-Month,Standard,South,0,1,0,2022-08-06,177.41333333333333,51.2825612984895,3.41,1.9868643637651766,80.15761904761905,1683.31,0,6,2.4761904761904763,3,284.52,0.04485714285714285,0.7,1
TEL00003649,61,38,Medium,Two Year,Basic,East,0,0,1,2025-01-24,106.43833333333333,36.37792482389222,1.9475,1.1607166077377633,55.32125,1327.71,0,4,2.3333333333333335,1,310.87,0.043666666666666666,0.15,0
TEL00003650,64,24,Low,One Year,Basic,North,0,1,1,2025-09-03,97.1115,29.226558807646892,2.103,1.1597372660718417,53.528499999999994,1070.57,0,2,2.1,4,181.64000000000001,0.04775,0.25,0
TEL00003651,22,58,Medium,Month-to-Month,Standard,West,0,0,1,2022-01-31,178.20999999999998,65.76938018561526,4.422380952380952,2.587344014161829,78.40761904761905,1646.56,0,2,1.7619047619047619,1,165.87,0.04714285714285714,0.25,0
TEL00003652,11,41,Medium,Month-to-Month,Basic,East,0,0,0,2025-07-17,95.47695652173913,36.026820619540786,1.945217391304348,1.5860467423044957,50.399565217391306,1159.19,2,6,1.565217391304348,3,241.83,0.052826086956521745,0.75,1
TEL00003653,31,59,Low,Month-to-Month,Premium,East,0,1,1,2024-03-26,280.95349999999996,91.60217615634986,8.522,4.920203889656349,115.09200000000001,2301.84,1,6,1.95,0,192.86,0.05500000000000001,0.75,1
TEL00003654,60,67,Medium,Two Year,Standard,East,1,0,1,2020-06-09,195.91000000000003,53.98161740983516,5.311739130434782,3.2606631397112973,85.1795652173913,1959.1299999999999,0,2,2.5217391304347827,1,323.15999999999997,0.056739130434782604,0.15,0
TEL00003655,46,61,Medium,Month-to-Month,Standard,North,0,1,1,2020-04-20,171.5495652173913,52.16883818023072,4.839565217391304,4.120482626477003,75.2708695652174,1731.23,1,6,1.9130434782608696,2,278.55,0.05391304347826087,0.75,1
TEL00003656,12,31,High,Month-to-Month,Standard,East,0,0,1,2021-02-06,189.49760000000003,53.41719396099599,5.7088,5.059532521224993,81.2092,2030.23,1,11,1.64,3,230.04999999999998,0.05284,0.75,1
TEL00003657,22,34,Medium,One Year,Premium,South,0,1,0,2025-04-25,277.7795238095238,89.93143946786299,10.719047619047618,10.182922421761791,117.58619047619047,2469.31,0,3,2.142857142857143,2,271.16,0.06228571428571429,0.25,0
TEL00003658,47,21,Low,Two Year,Premium,West,0,0,0,2023-01-04,295.0839130434783,77.67088893876232,9.216956521739132,5.943487218477512,124.78826086956522,2870.13,1,5,2.0,2,221.75,0.03791304347826087,0.2,0
TEL00003659,11,35,Medium,Two Year,Basic,East,0,1,0,2025-08-20,105.13684210526316,27.970553177033164,2.018421052631579,1.2182558714904896,47.69052631578948,906.12,1,5,2.3684210526315788,3,213.25,0.05247368421052632,0.35,0
TEL00003660,21,46,Low,One Year,Basic,North,0,0,1,2025-01-22,91.02375,40.33315475241936,1.9124999999999999,1.1779615775825922,49.340833333333336,1184.18,0,5,2.0833333333333335,3,331.61,0.05554166666666666,0.25,0
TEL00003661,8,63,Medium,Month-to-Month,Standard,South,0,0,1,2022-08-20,182.74666666666667,56.34569631598613,4.574761904761904,3.4331059101746617,77.66190476190476,1630.9,0,6,1.6666666666666667,3,244.28,0.04323809523809524,0.55,0
TEL00003662,48,49,Medium,Two Year,Basic,North,0,0,1,2020-10-14,87.6642105263158,33.939001379237475,2.350526315789474,1.2179238878071275,51.14526315789474,971.76,0,1,2.0,4,135.92000000000002,0.04963157894736842,0.0,0
TEL00003663,25,18,Medium,Month-to-Month,Standard,South,0,0,0,2023-09-05,164.6115,61.835999417389296,4.4415,2.301542446182331,82.4995,1649.99,0,0,1.8,1,186.07,0.0539,0.25,0
TEL00003664,5,76,Medium,One Year,Basic,North,1,1,0,2021-03-17,97.4447619047619,39.89816194000014,2.235238095238095,1.4094808230253404,48.3447619047619,1015.24,0,4,1.8095238095238095,3,220.72,0.05033333333333333,0.25,0
TEL00003665,6,19,High,Two Year,Standard,West,0,0,0,2020-03-17,200.44333333333336,72.29136310590737,5.8500000000000005,4.196783447397284,82.8225,1987.74,1,7,2.4583333333333335,4,201.63,0.04908333333333333,0.6499999999999999,1
TEL00003666,24,72,Low,Two Year,Standard,North,1,0,1,2023-06-03,173.98695652173913,71.08224835516457,5.200869565217391,4.079141969763515,75.99782608695652,1747.95,1,4,2.3043478260869565,4,238.57,0.04882608695652174,0.35,0
TEL00003667,41,70,Medium,Month-to-Month,Basic,East,1,0,1,2025-07-24,102.9809090909091,32.29804150174566,1.7972727272727271,1.1211651329805326,50.55772727272727,1112.27,0,5,2.8181818181818183,2,202.99,0.045863636363636356,0.4,0
TEL00003668,51,24,Medium,One Year,Standard,South,0,0,0,2021-07-21,200.60999999999999,65.91953995112846,3.9045,2.337440063965615,75.159,1503.18,0,6,2.4,3,294.69,0.051149999999999994,0.55,0
TEL00003669,48,40,Low,One Year,Basic,West,0,1,1,2022-08-12,107.05250000000001,30.558082551274815,1.7465,1.1122063184215607,45.601,912.02,0,1,2.15,0,139.5,0.060450000000000004,0.25,0
TEL00003670,49,64,Low,Month-to-Month,Premium,East,0,0,0,2021-07-02,325.306875,81.87942376598654,8.775,6.516248409424961,113.324375,1813.19,1,1,1.1875,2,97.42,0.06293750000000001,0.45,0
TEL00003671,24,24,Medium,Month-to-Month,Basic,West,0,0,0,2022-03-20,115.05473684210526,25.781732845912657,2.0489473684210524,1.0025184660911743,46.45736842105263,882.6899999999999,0,2,1.6842105263157894,0,157.47,0.048684210526315795,0.25,0
TEL00003672,50,22,Medium,One Year,Standard,North,0,1,0,2020-06-08,184.3061904761905,61.565054087216595,5.14,3.071966796695563,74.36571428571429,1561.68,3,6,2.238095238095238,3,134.6,0.04666666666666667,0.75,1
TEL00003673,45,35,Medium,One Year,Basic,East,0,1,0,2023-02-20,91.18380952380953,23.320643961132475,1.5661904761904761,1.0793121707387359,45.67,959.07,0,1,2.1904761904761907,3,241.20000000000002,0.04652380952380952,0.25,0
TEL00003674,65,63,Low,Two Year,Basic,South,0,0,0,2025-03-20,96.97052631578947,36.379534917570254,2.506315789473684,1.6035038389113723,49.91842105263158,948.45,2,5,1.5263157894736843,2,192.26000000000002,0.052684210526315785,0.2,0
TEL00003675,7,40,Medium,One Year,Premium,East,0,0,1,2022-06-07,289.5764,83.9220720311409,9.998,5.686102941968837,122.9524,3073.81,0,5,2.32,4,215.81,0.04996,0.25,0
TEL00003676,50,44,Medium,One Year,Basic,South,0,1,0,2022-03-06,98.76611111111112,33.46467920920748,1.5794444444444444,1.0528419367553943,52.128888888888895,938.32,0,6,1.9444444444444444,2,136.44,0.05555555555555555,0.4,0
TEL00003677,1,78,Medium,One Year,Standard,East,1,1,1,2023-08-17,186.00956521739133,51.28693706431234,5.234347826086957,3.1565758578315615,72.56652173913044,1669.03,0,8,1.565217391304348,2,229.49,0.04704347826086957,0.55,0
TEL00003678,70,55,Medium,One Year,Premium,East,0,1,1,2025-10-25,239.170625,93.39094177836519,10.000625,6.0145750404053215,115.099375,1841.59,0,2,2.0,3,143.55,0.070375,0.1,0
TEL00003679,22,50,Low,Two Year,Basic,North,0,1,0,2020-04-04,104.65789473684211,30.813238601280055,1.9489473684210528,1.5414239258874392,47.93578947368421,910.78,0,2,1.8421052631578947,3,243.29,0.052263157894736845,0.0,0
TEL00003680,26,39,Medium,Two Year,Premium,North,0,0,0,2022-02-24,275.615,91.20720784651778,7.636,5.209958480489173,132.905,2658.1,1,9,1.3,3,203.0,0.0503,0.5,0
TEL00003681,59,70,High,One Year,Standard,East,1,0,1,2022-06-08,196.4738095238095,54.55522884895548,4.406190476190476,2.6919741384167795,75.4342857142857,1584.12,0,7,2.1904761904761907,3,198.27,0.06447619047619048,0.55,0
TEL00003682,3,24,High,One Year,Basic,East,0,1,1,2024-08-18,104.33631578947369,34.41085587920157,2.258421052631579,1.3038842107670907,50.509473684210526,959.6800000000001,0,4,1.4736842105263157,3,220.46,0.048210526315789475,0.25,0
TEL00003683,49,68,High,Month-to-Month,Standard,West,1,1,1,2022-12-04,189.30166666666665,64.5693306297271,4.595833333333333,3.0684579283364823,82.64458333333333,1983.47,0,8,2.375,3,212.02,0.048499999999999995,0.7,1
TEL00003684,56,27,Low,Month-to-Month,Standard,North,0,1,1,2020-12-03,185.74454545454546,61.41233866463431,6.004999999999999,3.803856126166108,79.56681818181818,1750.47,0,6,2.227272727272727,2,254.28,0.04822727272727272,0.7,1
TEL00003685,38,33,Medium,Month-to-Month,Standard,West,0,0,1,2022-05-17,182.568125,59.906511857365444,4.42375,2.7736447140901084,75.984375,1215.75,0,2,1.3125,0,77.77,0.050749999999999997,0.25,0
TEL00003686,58,41,Medium,One Year,Basic,North,0,0,0,2022-08-27,107.10347826086957,36.90207380335341,2.1604347826086956,1.8883337490565824,51.589130434782604,1186.55,2,5,2.4782608695652173,3,249.26,0.05678260869565217,0.44999999999999996,0
TEL00003687,2,77,Low,Two Year,Premium,East,1,0,0,2023-03-29,323.49375000000003,105.96578967279137,9.644583333333333,5.6485119080482,125.24333333333334,3005.84,1,4,2.125,0,206.29999999999998,0.0515,0.5,0
TEL00003688,46,71,Medium,Month-to-Month,Basic,North,1,1,0,2024-05-29,96.22842105263157,36.23422726023282,2.1589473684210527,1.5593513421250307,46.11210526315789,876.13,0,4,1.7894736842105263,0,197.85,0.05057894736842106,0.25,0
TEL00003689,53,75,Medium,Month-to-Month,Basic,North,1,1,0,2022-03-27,99.248,29.675099006618854,1.9605000000000001,1.0385134872296529,49.4135,988.27,0,3,1.5,2,235.85,0.0474,0.25,0
TEL00003690,3,47,Medium,Month-to-Month,Basic,South,0,1,1,2021-11-03,95.58210526315789,22.094618142823677,1.8352631578947367,1.4077932629988785,51.53947368421053,979.25,1,1,1.368421052631579,1,287.99,0.049842105263157896,0.6,1
TEL00003691,5,43,Medium,Two Year,Basic,West,0,0,1,2021-02-24,113.77666666666667,32.026593785849435,1.49,0.8931805128703988,54.900666666666666,823.51,0,6,3.0,2,148.4,0.048466666666666665,0.6,1
TEL00003692,22,26,High,Month-to-Month,Standard,North,0,1,0,2021-11-14,180.6416,62.07092372708282,4.6644,2.7543981193719977,90.3752,2259.38,2,4,2.24,6,291.52,0.048639999999999996,0.6,1
TEL00003693,4,69,Low,Two Year,Premium,West,1,1,0,2021-01-16,260.57800000000003,91.56523573818546,9.302,6.689262881270015,116.292,2325.84,0,3,1.6,1,198.63,0.0436,0.15,0
TEL00003694,63,26,High,Month-to-Month,Basic,East,0,0,1,2024-09-06,108.77142857142856,28.80417058096176,1.7428571428571429,1.3430641937641805,50.11571428571429,1052.43,0,5,1.9523809523809523,5,196.85,0.050761904761904765,0.25,0
TEL00003695,70,25,Medium,Two Year,Standard,East,0,0,0,2022-03-29,187.38857142857142,62.227638094797896,4.456666666666667,2.566683333279221,89.31857142857143,1875.69,0,5,2.3333333333333335,1,176.75,0.05680952380952381,0.15,0
TEL00003696,66,32,Medium,Month-to-Month,Standard,West,0,0,1,2024-04-14,189.02999999999997,42.177075850190555,5.374782608695653,4.552790222954409,84.10913043478261,1934.51,1,3,2.260869565217391,3,305.64,0.04669565217391305,0.6,1
TEL00003697,69,41,Low,Month-to-Month,Premium,East,0,1,0,2022-03-10,257.5460869565217,93.97560291417663,11.55695652173913,7.062190900577918,129.63826086956522,2981.68,0,3,2.0434782608695654,3,209.68,0.051956521739130436,0.4,0
TEL00003698,38,68,Medium,Month-to-Month,Standard,North,1,1,1,2021-01-31,173.54535714285717,63.04224653370051,6.262857142857143,3.8914920085887434,73.9832142857143,2071.53,0,7,2.357142857142857,1,290.43,0.05639285714285714,0.7,1
TEL00003699,40,37,High,Month-to-Month,Premium,West,0,0,1,2022-07-10,303.932,90.90893135440542,10.884,8.001589946171116,111.5836,2789.59,2,1,1.76,4,311.41,0.050320000000000004,0.45,0
TEL00003700,11,47,Medium,One Year,Basic,West,0,0,0,2023-01-11,88.8476,32.29439738303431,2.2312,1.8976264121264752,49.8936,1247.34,1,7,2.2,1,285.54,0.044480000000000006,0.75,1
TEL00003701,26,64,Medium,Two Year,Premium,West,0,1,0,2021-04-09,315.4112,98.14849197856616,10.6052,7.288600757347051,116.166,2904.15,0,6,2.0,1,166.4,0.04676,0.3,0
TEL00003702,52,35,Low,One Year,Basic,South,0,0,0,2022-12-02,110.6905,36.255265820799636,2.6565000000000003,1.7114729728634648,51.209500000000006,1024.19,0,8,1.45,2,129.54000000000002,0.054900000000000004,0.4,0
TEL00003703,29,42,Low,Month-to-Month,Basic,North,0,1,0,2024-03-15,97.10318181818182,33.74235749608997,1.9627272727272727,1.6379144166786115,53.21363636363637,1170.7,1,7,1.3181818181818181,0,213.43,0.05359090909090909,0.75,1
TEL00003704,20,35,Low,Month-to-Month,Standard,South,0,1,1,2021-06-06,182.54238095238094,55.0767413619181,4.642857142857143,3.7334771230813013,78.56714285714285,1649.91,0,9,1.7619047619047619,0,236.19,0.04580952380952381,0.55,0
TEL00003705,30,47,Medium,Two Year,Basic,East,0,0,0,2021-08-31,98.2159090909091,26.1831379142944,1.9995454545454547,1.2293764477231741,49.52136363636364,1089.47,1,0,2.090909090909091,2,157.47,0.05772727272727273,0.35,0
TEL00003706,12,39,Medium,Month-to-Month,Premium,South,0,0,0,2020-04-07,311.65999999999997,111.15793296027054,13.483809523809525,12.740949131124603,113.8704761904762,2391.28,0,5,2.0476190476190474,1,223.5,0.05385714285714286,0.4,0
TEL00003707,3,36,Medium,Month-to-Month,Standard,North,0,1,1,2025-09-28,164.7713043478261,66.55790734420312,5.7791304347826085,4.060020054858079,81.80434782608695,1881.5,0,4,1.9565217391304348,4,216.72,0.06378260869565218,0.4,0
TEL00003708,60,75,Low,Month-to-Month,Standard,East,1,1,0,2020-06-06,181.35647058823528,58.394241041088165,3.8729411764705883,3.352856552079663,73.10588235294118,1242.8,0,5,2.5294117647058822,1,240.6,0.04511764705882353,0.4,0
TEL00003709,24,27,Low,Month-to-Month,Standard,West,0,1,0,2022-10-22,198.4964,50.561122818492336,4.34,2.462131529115913,76.2508,1906.27,0,6,2.04,1,198.99,0.04688,0.7,1
TEL00003710,48,66,Medium,One Year,Standard,South,1,1,0,2023-09-15,200.2872,70.61339441635701,4.9996,3.609197140639453,80.8108,2020.27,3,9,2.0,2,208.36,0.046,0.6000000000000001,1
TEL00003711,67,21,Low,Two Year,Premium,South,0,1,1,2022-11-24,309.86240000000004,115.39970000249856,8.3508,5.273980090974936,122.9484,3073.71,1,7,1.56,6,262.88,0.040999999999999995,0.5,0
TEL00003712,46,18,Medium,Month-to-Month,Premium,South,0,0,1,2024-11-03,298.42842105263156,83.84203634501927,8.951052631578946,4.850194606332641,122.5878947368421,2329.17,0,5,1.368421052631579,3,224.67,0.05642105263157895,0.25,0
TEL00003713,38,23,Low,One Year,Premium,North,0,0,1,2020-01-22,324.09944444444443,98.01802484130585,6.632777777777778,4.219652627960457,121.35333333333334,2184.36,0,3,2.0,3,242.17,0.044000000000000004,0.1,0
TEL00003714,13,57,Medium,One Year,Standard,North,0,1,0,2021-08-06,167.873125,73.59164922903958,5.298125,3.4120047259639015,83.066875,1329.07,0,4,1.8125,0,153.23000000000002,0.044375,0.1,0
TEL00003715,31,31,Medium,One Year,Standard,East,0,1,1,2020-09-23,174.72500000000002,72.99475285332261,5.6561111111111115,2.5864400673942205,72.19388888888889,1299.49,0,1,1.8888888888888888,4,185.8,0.05255555555555555,0.1,0
TEL00003716,35,63,Low,Month-to-Month,Basic,North,0,0,1,2022-12-15,89.0535,28.770062706881518,2.407,1.552780528091801,54.4045,1088.09,1,0,1.65,3,175.93,0.04515,0.45,0
TEL00003717,65,64,High,Two Year,Basic,North,0,0,0,2024-04-15,99.95636363636363,28.044720332499992,2.2445454545454546,1.2804007083823306,53.016818181818174,1166.37,1,6,2.090909090909091,0,259.32,0.047,0.6499999999999999,1
TEL00003718,44,67,High,One Year,Basic,East,1,1,0,2021-10-01,100.73304347826088,33.328724089096404,1.962608695652174,1.2165122178936736,51.82826086956521,1192.05,0,10,1.826086956521739,2,157.85,0.05060869565217391,0.4,0
TEL00003719,17,77,Low,Two Year,Standard,North,1,1,1,2021-04-14,198.76272727272726,60.766375584953245,4.266363636363637,2.523066058917669,70.7540909090909,1556.59,1,5,2.227272727272727,4,179.23,0.057,0.35,0
TEL00003720,58,61,Medium,Month-to-Month,Basic,East,0,0,0,2025-07-06,97.66,30.19922272730431,2.640625,1.46139873066867,57.63625,922.18,0,5,2.0,2,235.98,0.0460625,0.25,0
TEL00003721,18,72,Low,Two Year,Standard,South,1,1,1,2020-01-12,168.6963157894737,57.968152004213714,6.1021052631578945,3.833747193524849,78.95473684210526,1500.1399999999999,1,2,1.8421052631578947,3,192.26,0.06273684210526316,0.2,0
TEL00003722,70,33,Medium,One Year,Basic,East,0,0,0,2022-06-23,103.61045454545454,36.84634910870672,1.94,1.260952021291849,52.776363636363634,1161.08,0,4,1.8636363636363635,1,201.83,0.05322727272727273,0.1,0
TEL00003723,36,55,Low,Month-to-Month,Premium,North,0,1,1,2020-11-15,270.58238095238096,104.06278806109137,8.321904761904761,5.9795832789983105,111.23190476190476,2335.87,0,5,1.8571428571428572,8,277.83,0.052809523809523806,0.25,0
TEL00003724,29,65,Low,Month-to-Month,Basic,South,1,1,0,2022-05-15,92.52190476190476,29.691050439323906,1.8776190476190475,1.3292964483586975,45.67285714285714,959.13,0,6,1.5714285714285714,1,193.82999999999998,0.04757142857142857,0.55,0
TEL00003725,6,33,Medium,One Year,Standard,South,0,1,0,2020-09-25,207.1347619047619,81.84903637911981,6.291904761904762,5.304007559428643,85.42238095238095,1793.87,1,6,1.7142857142857142,1,351.04,0.03419047619047619,0.6000000000000001,1
TEL00003726,11,55,Medium,Two Year,Standard,North,0,0,1,2020-04-17,193.208125,58.39842260640836,4.72125,4.222521955735301,76.03,1216.48,0,3,2.3125,4,110.80000000000001,0.069625,0.15,0
TEL00003727,63,70,Medium,Month-to-Month,Standard,North,1,1,1,2025-08-07,174.05105263157895,57.93175792782562,5.306315789473684,3.4677693927658324,82.31736842105263,1564.03,0,5,3.0526315789473686,2,246.45999999999998,0.05173684210526316,0.4,0
TEL00003728,61,67,Low,Two Year,Standard,South,1,0,1,2023-11-15,179.13826086956524,61.72668847075158,4.827826086956522,2.246945313332463,81.8308695652174,1882.1100000000001,0,4,2.217391304347826,1,251.19,0.049304347826086954,0.15,0
TEL00003729,64,23,Medium,Month-to-Month,Standard,West,0,1,1,2021-06-08,176.63857142857142,61.82859979699639,4.9819047619047625,3.746863513724004,77.13285714285715,1619.79,0,1,2.0,2,154.1,0.04757142857142857,0.25,0
TEL00003730,57,28,High,Month-to-Month,Standard,North,0,0,1,2024-09-25,180.17380952380952,53.46649235513683,5.142380952380952,2.5221496877899714,84.0547619047619,1765.15,1,5,2.5714285714285716,2,148.76,0.05657142857142857,0.6,1
TEL00003731,46,35,Medium,Month-to-Month,Basic,East,0,1,0,2021-11-15,93.93826086956521,27.611298684048943,1.6217391304347826,1.0214902312259861,53.19869565217391,1223.57,1,4,1.6956521739130435,4,150.67000000000002,0.04956521739130435,0.45,0
TEL00003732,16,42,Low,One Year,Standard,North,0,0,1,2022-08-27,182.1086956521739,80.89831138277845,4.506521739130435,3.0789381414785497,83.90260869565218,1929.76,0,3,1.608695652173913,3,190.43,0.058869565217391305,0.1,0
TEL00003733,53,40,Low,Two Year,Basic,East,0,0,1,2024-06-21,113.32772727272727,29.972811001817124,2.2790909090909093,1.41122341078637,48.9359090909091,1076.5900000000001,0,2,1.7727272727272727,2,246.01,0.042954545454545454,0.0,0
TEL00003734,37,34,Low,One Year,Basic,South,0,0,0,2024-08-14,104.03,36.13505645855777,2.1915,1.428065585254919,50.176,1003.52,0,7,1.8,0,188.34,0.0551,0.4,0
TEL00003735,49,57,Low,Two Year,Basic,East,0,1,1,2022-09-04,94.81608695652174,26.646804471409876,2.4313043478260865,1.6980612055245563,51.03695652173913,1173.85,0,2,1.6521739130434783,2,305.22,0.04773913043478261,0.0,0
TEL00003736,23,49,Low,Month-to-Month,Basic,East,0,0,1,2022-05-09,93.44411764705882,31.580492408056184,2.137647058823529,1.291097059731397,51.489411764705885,875.32,0,3,1.8235294117647058,0,248.05,0.038294117647058826,0.25,0
TEL00003737,39,28,High,Two Year,Basic,West,0,1,0,2021-07-29,95.43263157894737,25.69663009512365,1.8594736842105262,1.4964716787764871,55.82526315789474,1060.68,0,5,2.3157894736842106,3,258.26,0.053000000000000005,0.15,0
TEL00003738,1,24,Medium,One Year,Basic,East,0,1,0,2020-12-20,87.52250000000001,31.196001072168475,1.923,1.0453762858164368,52.923500000000004,1058.47,1,0,2.25,1,155.75,0.05255,0.6,1
TEL00003739,41,31,Medium,Month-to-Month,Basic,West,0,0,0,2024-11-02,81.65,24.48269040387034,2.0966666666666667,1.0367085925574038,56.81777777777778,1022.72,0,3,2.388888888888889,1,193.99,0.06055555555555556,0.4,0
TEL00003740,34,21,Low,Month-to-Month,Standard,North,0,1,0,2023-10-31,183.55260869565217,70.28664409644212,5.311739130434782,4.0764720176485865,82.34347826086957,1893.9,1,5,1.6521739130434783,4,252.14000000000001,0.05069565217391304,0.45,0
TEL00003741,27,19,Medium,Month-to-Month,Basic,East,0,0,0,2020-07-06,102.73944444444444,43.928001852258504,1.345,0.8574809207275488,48.80111111111111,878.42,0,1,1.8888888888888888,3,233.48999999999998,0.04772222222222222,0.25,0
TEL00003742,49,63,Medium,Two Year,Standard,East,0,0,0,2022-02-04,178.48380952380953,61.90029502968385,5.0547619047619055,3.8747562749773294,81.70380952380953,1715.78,1,3,1.8095238095238095,0,135.13,0.049666666666666665,0.2,0
TEL00003743,64,56,Medium,Month-to-Month,Standard,East,0,1,0,2020-01-18,175.69818181818184,56.69727369244348,5.038181818181818,3.0841216027592138,76.88772727272728,1691.53,0,2,2.3636363636363638,2,225.16000000000003,0.047318181818181815,0.4,0
TEL00003744,37,71,Medium,Month-to-Month,Basic,South,1,0,0,2021-01-22,106.0809090909091,35.101319322524304,1.8590909090909091,1.6275131748158396,47.658181818181816,1048.48,1,4,2.0,1,265.33,0.054,0.45,0
TEL00003745,25,53,Medium,One Year,Basic,West,0,1,0,2023-09-20,94.54055555555556,39.077115082905166,1.8250000000000002,1.3998455797190004,46.675,840.15,1,5,2.0555555555555554,2,165.75,0.050666666666666665,0.44999999999999996,0
TEL00003746,5,18,Medium,Month-to-Month,Basic,West,0,1,1,2020-10-02,106.3564705882353,35.95967445298561,1.5470588235294118,1.3543853066330604,47.27235294117647,803.63,0,4,1.588235294117647,0,136.62,0.048999999999999995,0.4,0
TEL00003747,9,71,Low,One Year,Standard,East,1,0,0,2025-07-26,193.4335,55.25356433132427,5.393,3.2827140568358018,75.327,1506.54,3,4,2.05,2,287.49,0.0437,0.44999999999999996,0
TEL00003748,70,52,Medium,One Year,Basic,South,0,1,1,2020-11-14,101.072,33.48819518639524,2.24,1.5859315708341333,49.510000000000005,990.2,1,4,1.75,1,208.65,0.04925,0.30000000000000004,0
